20:38:08,360 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:38:08,360 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:38:08,374 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:45:07,358 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:45:07,359 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:45:07,375 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:46:47,391 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:46:47,391 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:46:47,405 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:47:57,979 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Producto: a
20:48:00,157 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : Error con la ejecucion de Query de SQL "INSERT INTO PRODUCTO(id, nombre, idcategoria, marca, precio_unitario, cantidad, und_medida, precio_x_und_medida, presentacion, peso, volumen, codigo_barras, nivel_reorden, subcategoria, fecha_vencimiento) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)".
ORA-00904: "PRECIOUNITARIO": identificador no válido

20:48:00,170 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Producto: null
20:56:53,765 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:56:53,765 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:56:53,779 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:57:28,586 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Producto: aaa
20:57:29,640 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : Error con la ejecucion de Query de SQL "INSERT INTO PRODUCTO(id, nombre, idcategoria, marca, preciounitario, cantidad, und_medida, precio_x_und_medida, presentacion, peso, volumen, codigo_barras, nivel_reorden, subcategoria, fecha_vencimiento) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)".
ORA-00904: "PRECIOUNITARIO": identificador no válido

20:57:29,652 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Producto: null
11:49:10,006 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
11:49:10,007 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
11:49:10,023 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
17:37:18,113 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
17:37:18,114 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
17:37:18,132 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
17:38:22,734 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
17:38:22,735 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
17:38:22,751 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
17:39:56,946 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
17:39:56,947 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
17:39:56,961 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
17:40:06,550 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando RolUsuario: Carlos
17:40:08,597 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Cliente: RolUsuario [id=21, nombre=Carlos]
17:43:24,534 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
17:43:24,536 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
17:43:24,578 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
17:43:44,027 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Sucursal: Juanca
17:43:45,682 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Sucursal: Sucursal [id=22, ciudad=Bogota, direccion=Av5, nombre=Juanca]
17:47:27,856 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
17:47:27,857 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
17:47:27,905 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:00:21,140 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:00:21,141 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:00:21,156 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:02:25,811 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:02:25,811 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:02:25,826 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:02:53,874 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:02:54,195 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO ESTANTE(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:02:54,198 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:03:07,197 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:03:07,428 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO ESTANTE(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:03:07,428 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:08:43,707 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:08:43,708 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:08:43,723 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:08:56,048 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:08:56,378 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO ESTANTE(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:08:56,381 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:12:38,216 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:12:38,217 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:12:38,231 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:12:51,892 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:12:52,206 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO ESTANTE(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:12:52,208 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:14:47,080 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:14:47,081 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:14:47,095 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:14:58,687 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:14:58,995 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO ESTANTE(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:14:58,998 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:18:16,336 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:18:16,336 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:18:16,350 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:18:30,709 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:18:31,022 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO ESTANTE(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:18:31,025 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:20:09,608 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:20:09,609 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:20:09,626 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:20:19,368 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:20:19,743 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO BODEGA(id, idsucursal, volumen_max, peso_max, cant_actual, categoria_almac) values (?, ?, ?, ?, ?, ?)

18:20:19,745 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:23:01,496 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:23:01,497 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:23:01,511 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:23:21,809 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:23:22,419 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : SQL query tiene parametro "6" pero no existe en el query : INSERT INTO BODEGA(id, idsucursal, volumen_max, peso_max,  categoria_almac) values (?, ?, ?, ?, ?, ?)

18:23:22,423 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:24:10,201 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:24:10,201 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:24:10,216 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:24:18,637 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:24:20,566 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:28:21,844 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:28:21,845 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:28:21,862 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:28:37,810 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:28:39,099 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : Error con la ejecucion de Query de SQL "INSERT INTO BODEGA(id, idsucursal, volumen_max, peso_max,  categoria_almac) values (?, ?, ?, ?, ?)".
ORA-02291: restricción de integridad (ISIS2304B29202220.FK_BODEGA_SUC) violada - clave principal no encontrada

18:28:39,260 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Bodega
18:43:09,420 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
18:43:09,421 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
18:43:09,437 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
18:43:23,536 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Estante
18:43:25,275 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Estante
18:46:34,277 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Estante
18:46:34,985 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Estante
20:15:40,008 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:15:40,009 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:15:40,024 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:15:55,742 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Proveedor: Apple
20:15:57,277 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : Error con la ejecucion de Query de SQL "INSERT INTO PROVEEDOR(id, nit, nombre, sucursal) values (?, ?, ?, ?)".
ORA-00001: restricción única (ISIS2304B29202220.PK_IDPROVEEDOR) violada

20:15:57,475 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Proveedor: null
20:19:16,598 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:19:16,599 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:19:16,615 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:20:08,424 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Proveedor: APPLE
